starttime	seconds	ctime	dtime	ttime	wait
Wed Feb 08 12:00:26 2017	1486555226	0	1053	1053	1053
Wed Feb 08 12:00:25 2017	1486555225	26	1027	1053	1027
Wed Feb 08 12:00:26 2017	1486555226	0	1053	1053	1050
Wed Feb 08 12:00:26 2017	1486555226	0	1053	1053	1053
Wed Feb 08 12:00:25 2017	1486555225	26	1027	1053	1027
Wed Feb 08 12:00:26 2017	1486555226	0	1053	1053	1050
Wed Feb 08 12:00:26 2017	1486555226	0	1053	1053	1053
Wed Feb 08 12:00:26 2017	1486555226	0	1053	1053	1050
Wed Feb 08 12:00:25 2017	1486555225	26	1027	1053	1027
Wed Feb 08 12:00:26 2017	1486555226	0	1053	1053	1050
Wed Feb 08 12:00:25 2017	1486555225	46	1007	1054	1007
Wed Feb 08 12:00:26 2017	1486555226	0	1054	1054	1050
Wed Feb 08 12:00:25 2017	1486555225	26	1027	1054	1027
Wed Feb 08 12:00:26 2017	1486555226	0	1054	1054	1050
Wed Feb 08 12:00:26 2017	1486555226	0	1054	1054	1054
Wed Feb 08 12:00:25 2017	1486555225	26	1027	1054	1027
Wed Feb 08 12:00:26 2017	1486555226	0	1054	1054	1054
Wed Feb 08 12:00:25 2017	1486555225	26	1027	1054	1027
Wed Feb 08 12:00:26 2017	1486555226	0	1054	1054	1054
Wed Feb 08 12:00:26 2017	1486555226	0	1054	1054	1054
Wed Feb 08 12:00:26 2017	1486555226	0	1054	1054	1054
Wed Feb 08 12:00:26 2017	1486555226	0	1054	1054	1054
Wed Feb 08 12:00:26 2017	1486555226	0	1054	1054	1054
Wed Feb 08 12:00:25 2017	1486555225	26	1027	1054	1027
Wed Feb 08 12:00:26 2017	1486555226	0	1054	1054	1054
Wed Feb 08 12:00:25 2017	1486555225	26	1027	1054	1027
Wed Feb 08 12:00:26 2017	1486555226	0	1054	1054	1054
Wed Feb 08 12:00:26 2017	1486555226	0	1054	1054	1054
Wed Feb 08 12:00:26 2017	1486555226	0	1054	1054	1054
Wed Feb 08 12:00:26 2017	1486555226	0	1054	1054	1054
Wed Feb 08 12:00:26 2017	1486555226	0	1054	1054	1051
Wed Feb 08 12:00:26 2017	1486555226	0	1054	1054	1051
Wed Feb 08 12:00:25 2017	1486555225	46	1008	1054	1008
Wed Feb 08 12:00:25 2017	1486555225	26	1028	1055	1028
Wed Feb 08 12:00:25 2017	1486555225	46	1009	1055	1008
Wed Feb 08 12:00:25 2017	1486555225	46	1009	1055	1009
Wed Feb 08 12:00:25 2017	1486555225	46	1009	1055	1009
Wed Feb 08 12:00:25 2017	1486555225	46	1009	1056	1009
Wed Feb 08 12:00:25 2017	1486555225	46	1010	1056	1010
Wed Feb 08 12:00:25 2017	1486555225	46	1010	1056	1010
Wed Feb 08 12:00:25 2017	1486555225	47	1010	1057	1010
Wed Feb 08 12:00:25 2017	1486555225	47	1010	1057	1010
Wed Feb 08 12:00:25 2017	1486555225	21	1036	1057	1036
Wed Feb 08 12:00:25 2017	1486555225	21	1036	1057	1036
Wed Feb 08 12:00:25 2017	1486555225	21	1036	1057	1036
Wed Feb 08 12:00:25 2017	1486555225	47	1010	1057	1010
Wed Feb 08 12:00:25 2017	1486555225	22	1036	1057	1036
Wed Feb 08 12:00:25 2017	1486555225	47	1011	1058	1011
Wed Feb 08 12:00:26 2017	1486555226	0	1058	1058	1058
Wed Feb 08 12:00:25 2017	1486555225	22	1036	1058	1036
Wed Feb 08 12:00:25 2017	1486555225	22	1036	1058	1036
Wed Feb 08 12:00:25 2017	1486555225	22	1036	1058	1036
Wed Feb 08 12:00:26 2017	1486555226	0	1058	1058	1058
Wed Feb 08 12:00:25 2017	1486555225	22	1036	1058	1036
Wed Feb 08 12:00:25 2017	1486555225	22	1036	1058	1036
Wed Feb 08 12:00:26 2017	1486555226	0	1058	1058	1058
Wed Feb 08 12:00:26 2017	1486555226	0	1058	1058	1058
Wed Feb 08 12:00:25 2017	1486555225	47	1012	1058	1012
Wed Feb 08 12:00:26 2017	1486555226	0	1058	1058	1058
Wed Feb 08 12:00:26 2017	1486555226	0	1058	1058	1058
Wed Feb 08 12:00:25 2017	1486555225	47	1012	1058	1012
Wed Feb 08 12:00:26 2017	1486555226	0	1059	1059	1058
Wed Feb 08 12:00:25 2017	1486555225	47	1012	1059	1012
Wed Feb 08 12:00:26 2017	1486555226	0	1059	1059	1059
Wed Feb 08 12:00:26 2017	1486555226	0	1059	1059	1059
Wed Feb 08 12:00:25 2017	1486555225	47	1012	1059	1012
Wed Feb 08 12:00:26 2017	1486555226	0	1059	1059	1059
Wed Feb 08 12:00:25 2017	1486555225	47	1012	1059	1012
Wed Feb 08 12:00:25 2017	1486555225	22	1036	1059	1036
Wed Feb 08 12:00:26 2017	1486555226	0	1059	1059	1059
Wed Feb 08 12:00:25 2017	1486555225	22	1036	1059	1036
Wed Feb 08 12:00:25 2017	1486555225	47	1012	1059	1012
Wed Feb 08 12:00:26 2017	1486555226	0	1059	1059	1059
Wed Feb 08 12:00:25 2017	1486555225	22	1036	1059	1036
Wed Feb 08 12:00:25 2017	1486555225	22	1036	1059	1036
Wed Feb 08 12:00:25 2017	1486555225	22	1036	1059	1036
Wed Feb 08 12:00:26 2017	1486555226	0	1059	1059	1059
Wed Feb 08 12:00:25 2017	1486555225	22	1036	1059	1036
Wed Feb 08 12:00:25 2017	1486555225	22	1036	1059	1036
Wed Feb 08 12:00:25 2017	1486555225	47	1012	1059	1012
Wed Feb 08 12:00:26 2017	1486555226	0	1059	1059	1058
Wed Feb 08 12:00:25 2017	1486555225	22	1036	1059	1036
Wed Feb 08 12:00:25 2017	1486555225	22	1036	1059	1036
Wed Feb 08 12:00:25 2017	1486555225	22	1036	1059	1036
Wed Feb 08 12:00:25 2017	1486555225	23	1037	1059	1036
Wed Feb 08 12:00:25 2017	1486555225	23	1037	1059	1036
Wed Feb 08 12:00:25 2017	1486555225	23	1037	1059	1036
Wed Feb 08 12:00:25 2017	1486555225	23	1037	1059	1036
Wed Feb 08 12:00:25 2017	1486555225	23	1037	1059	1036
Wed Feb 08 12:00:26 2017	1486555226	0	1059	1059	1059
Wed Feb 08 12:00:25 2017	1486555225	23	1037	1059	1036
Wed Feb 08 12:00:25 2017	1486555225	23	1037	1059	1036
Wed Feb 08 12:00:26 2017	1486555226	0	1059	1059	1059
Wed Feb 08 12:00:26 2017	1486555226	0	1059	1059	1059
Wed Feb 08 12:00:26 2017	1486555226	0	1060	1060	1060
Wed Feb 08 12:00:26 2017	1486555226	0	1060	1060	1060
Wed Feb 08 12:00:26 2017	1486555226	0	1060	1060	1060
Wed Feb 08 12:00:26 2017	1486555226	0	1060	1060	1060
Wed Feb 08 12:00:25 2017	1486555225	41	1019	1060	1019
Wed Feb 08 12:00:26 2017	1486555226	0	1060	1060	1060
Wed Feb 08 12:00:25 2017	1486555225	41	1019	1060	1019
Wed Feb 08 12:00:26 2017	1486555226	0	1060	1060	1060
Wed Feb 08 12:00:26 2017	1486555226	0	1060	1060	1060
Wed Feb 08 12:00:25 2017	1486555225	41	1019	1060	1019
Wed Feb 08 12:00:26 2017	1486555226	0	1060	1060	1060
Wed Feb 08 12:00:25 2017	1486555225	29	1031	1060	1031
Wed Feb 08 12:00:26 2017	1486555226	0	1060	1060	1060
Wed Feb 08 12:00:25 2017	1486555225	41	1019	1060	1019
Wed Feb 08 12:00:25 2017	1486555225	29	1031	1060	1031
Wed Feb 08 12:00:25 2017	1486555225	42	1019	1060	1019
Wed Feb 08 12:00:25 2017	1486555225	29	1031	1060	1031
Wed Feb 08 12:00:25 2017	1486555225	41	1019	1060	1019
Wed Feb 08 12:00:25 2017	1486555225	29	1031	1061	1031
Wed Feb 08 12:00:25 2017	1486555225	18	1043	1061	1042
Wed Feb 08 12:00:25 2017	1486555225	29	1031	1061	1031
Wed Feb 08 12:00:25 2017	1486555225	29	1031	1061	1031
Wed Feb 08 12:00:27 2017	1486555227	0	1061	1061	1061
Wed Feb 08 12:00:25 2017	1486555225	29	1031	1061	1031
Wed Feb 08 12:00:25 2017	1486555225	29	1031	1061	1031
Wed Feb 08 12:00:26 2017	1486555226	0	1061	1061	1061
Wed Feb 08 12:00:25 2017	1486555225	23	1038	1061	1038
Wed Feb 08 12:00:26 2017	1486555226	0	1061	1061	1061
Wed Feb 08 12:00:26 2017	1486555226	0	1061	1061	1061
Wed Feb 08 12:00:25 2017	1486555225	23	1038	1061	1038
Wed Feb 08 12:00:26 2017	1486555226	0	1061	1061	1061
Wed Feb 08 12:00:26 2017	1486555226	0	1061	1061	1061
Wed Feb 08 12:00:25 2017	1486555225	41	1021	1062	1020
Wed Feb 08 12:00:25 2017	1486555225	30	1031	1062	1031
Wed Feb 08 12:00:26 2017	1486555226	0	1062	1062	1062
Wed Feb 08 12:00:25 2017	1486555225	41	1021	1062	1021
Wed Feb 08 12:00:25 2017	1486555225	30	1032	1062	1032
Wed Feb 08 12:00:26 2017	1486555226	0	1062	1062	1062
Wed Feb 08 12:00:26 2017	1486555226	0	1062	1062	1062
Wed Feb 08 12:00:26 2017	1486555226	0	1062	1062	1062
Wed Feb 08 12:00:25 2017	1486555225	42	1021	1062	1021
Wed Feb 08 12:00:26 2017	1486555226	0	1062	1062	1062
Wed Feb 08 12:00:25 2017	1486555225	30	1032	1063	1032
Wed Feb 08 12:00:25 2017	1486555225	30	1032	1063	1032
Wed Feb 08 12:00:25 2017	1486555225	42	1021	1063	1021
Wed Feb 08 12:00:25 2017	1486555225	26	1036	1063	1028
Wed Feb 08 12:00:25 2017	1486555225	30	1032	1063	1032
Wed Feb 08 12:00:25 2017	1486555225	42	1021	1063	1021
Wed Feb 08 12:00:25 2017	1486555225	42	1021	1063	1021
Wed Feb 08 12:00:26 2017	1486555226	0	1062	1063	1062
Wed Feb 08 12:00:25 2017	1486555225	30	1033	1063	1033
Wed Feb 08 12:00:25 2017	1486555225	20	1043	1063	1042
Wed Feb 08 12:00:25 2017	1486555225	30	1033	1063	1033
Wed Feb 08 12:00:25 2017	1486555225	30	1033	1063	1033
Wed Feb 08 12:00:25 2017	1486555225	20	1043	1063	1042
Wed Feb 08 12:00:25 2017	1486555225	30	1033	1063	1033
Wed Feb 08 12:00:25 2017	1486555225	42	1021	1063	1021
Wed Feb 08 12:00:25 2017	1486555225	20	1043	1063	1042
Wed Feb 08 12:00:25 2017	1486555225	20	1043	1063	1042
Wed Feb 08 12:00:25 2017	1486555225	20	1043	1063	1042
Wed Feb 08 12:00:25 2017	1486555225	30	1033	1063	1033
Wed Feb 08 12:00:26 2017	1486555226	0	1063	1063	1062
Wed Feb 08 12:00:25 2017	1486555225	20	1043	1063	1042
Wed Feb 08 12:00:25 2017	1486555225	20	1043	1063	1042
Wed Feb 08 12:00:25 2017	1486555225	30	1033	1063	1033
Wed Feb 08 12:00:25 2017	1486555225	20	1043	1063	1042
Wed Feb 08 12:00:26 2017	1486555226	0	1063	1063	1063
Wed Feb 08 12:00:25 2017	1486555225	20	1043	1063	1042
Wed Feb 08 12:00:25 2017	1486555225	20	1043	1063	1042
Wed Feb 08 12:00:25 2017	1486555225	30	1033	1063	1033
Wed Feb 08 12:00:25 2017	1486555225	20	1043	1063	1042
Wed Feb 08 12:00:25 2017	1486555225	20	1043	1063	1042
Wed Feb 08 12:00:26 2017	1486555226	0	1063	1063	1063
Wed Feb 08 12:00:25 2017	1486555225	20	1043	1063	1042
Wed Feb 08 12:00:25 2017	1486555225	30	1033	1063	1033
Wed Feb 08 12:00:25 2017	1486555225	20	1043	1063	1042
Wed Feb 08 12:00:25 2017	1486555225	20	1043	1064	1042
Wed Feb 08 12:00:25 2017	1486555225	20	1043	1064	1042
Wed Feb 08 12:00:25 2017	1486555225	30	1033	1064	1033
Wed Feb 08 12:00:26 2017	1486555226	0	1063	1064	1063
Wed Feb 08 12:00:25 2017	1486555225	20	1043	1064	1042
Wed Feb 08 12:00:25 2017	1486555225	20	1043	1064	1042
Wed Feb 08 12:00:26 2017	1486555226	0	1063	1064	1063
Wed Feb 08 12:00:25 2017	1486555225	20	1043	1064	1042
Wed Feb 08 12:00:25 2017	1486555225	20	1044	1064	1042
Wed Feb 08 12:00:25 2017	1486555225	20	1044	1064	1042
Wed Feb 08 12:00:25 2017	1486555225	20	1044	1064	1042
Wed Feb 08 12:00:25 2017	1486555225	20	1044	1064	1042
Wed Feb 08 12:00:25 2017	1486555225	20	1044	1064	1042
Wed Feb 08 12:00:25 2017	1486555225	42	1022	1064	1022
Wed Feb 08 12:00:25 2017	1486555225	20	1044	1064	1042
Wed Feb 08 12:00:25 2017	1486555225	20	1044	1064	1042
Wed Feb 08 12:00:25 2017	1486555225	20	1044	1064	1042
Wed Feb 08 12:00:25 2017	1486555225	20	1044	1064	1042
Wed Feb 08 12:00:25 2017	1486555225	20	1044	1064	1042
Wed Feb 08 12:00:25 2017	1486555225	42	1022	1064	1022
Wed Feb 08 12:00:25 2017	1486555225	20	1044	1064	1042
Wed Feb 08 12:00:25 2017	1486555225	20	1044	1064	1042
Wed Feb 08 12:00:25 2017	1486555225	20	1044	1064	1042
Wed Feb 08 12:00:25 2017	1486555225	20	1044	1064	1042
Wed Feb 08 12:00:25 2017	1486555225	42	1023	1064	1023
Wed Feb 08 12:00:25 2017	1486555225	20	1044	1064	1042
Wed Feb 08 12:00:25 2017	1486555225	20	1044	1064	1042
Wed Feb 08 12:00:25 2017	1486555225	30	1034	1064	1034
Wed Feb 08 12:00:25 2017	1486555225	20	1044	1064	1042
Wed Feb 08 12:00:25 2017	1486555225	20	1044	1064	1042
Wed Feb 08 12:00:25 2017	1486555225	21	1043	1064	1043
Wed Feb 08 12:00:25 2017	1486555225	20	1044	1064	1043
Wed Feb 08 12:00:25 2017	1486555225	42	1023	1064	1023
Wed Feb 08 12:00:25 2017	1486555225	30	1034	1064	1034
Wed Feb 08 12:00:25 2017	1486555225	20	1044	1064	1043
Wed Feb 08 12:00:25 2017	1486555225	20	1044	1064	1043
Wed Feb 08 12:00:25 2017	1486555225	20	1044	1065	1043
Wed Feb 08 12:00:25 2017	1486555225	30	1034	1065	1034
Wed Feb 08 12:00:25 2017	1486555225	30	1035	1065	1035
Wed Feb 08 12:00:25 2017	1486555225	20	1044	1065	1043
Wed Feb 08 12:00:25 2017	1486555225	20	1044	1065	1043
Wed Feb 08 12:00:25 2017	1486555225	42	1023	1065	1023
Wed Feb 08 12:00:25 2017	1486555225	20	1044	1065	1043
Wed Feb 08 12:00:25 2017	1486555225	30	1035	1065	1035
Wed Feb 08 12:00:25 2017	1486555225	30	1034	1065	1034
Wed Feb 08 12:00:25 2017	1486555225	20	1044	1065	1043
Wed Feb 08 12:00:25 2017	1486555225	21	1044	1065	1043
Wed Feb 08 12:00:25 2017	1486555225	30	1035	1065	1035
Wed Feb 08 12:00:25 2017	1486555225	21	1044	1065	1043
Wed Feb 08 12:00:25 2017	1486555225	21	1044	1065	1043
Wed Feb 08 12:00:25 2017	1486555225	21	1044	1065	1043
Wed Feb 08 12:00:26 2017	1486555226	2	1064	1065	1064
Wed Feb 08 12:00:26 2017	1486555226	2	1064	1065	1064
Wed Feb 08 12:00:26 2017	1486555226	2	1064	1065	1064
Wed Feb 08 12:00:26 2017	1486555226	2	1064	1065	1063
Wed Feb 08 12:00:26 2017	1486555226	2	1064	1065	1063
Wed Feb 08 12:00:26 2017	1486555226	2	1064	1065	1063
Wed Feb 08 12:00:26 2017	1486555226	2	1064	1065	1064
Wed Feb 08 12:00:26 2017	1486555226	2	1064	1065	1063
Wed Feb 08 12:00:26 2017	1486555226	2	1064	1065	1063
Wed Feb 08 12:00:26 2017	1486555226	2	1064	1065	1063
Wed Feb 08 12:00:26 2017	1486555226	1	1064	1065	1063
Wed Feb 08 12:00:26 2017	1486555226	1	1064	1065	1063
Wed Feb 08 12:00:26 2017	1486555226	1	1064	1065	1063
Wed Feb 08 12:00:26 2017	1486555226	2	1064	1065	1064
Wed Feb 08 12:00:26 2017	1486555226	1	1064	1065	1063
Wed Feb 08 12:00:26 2017	1486555226	1	1064	1065	1063
Wed Feb 08 12:00:26 2017	1486555226	1	1064	1065	1063
Wed Feb 08 12:00:26 2017	1486555226	1	1064	1065	1063
Wed Feb 08 12:00:26 2017	1486555226	2	1064	1065	1064
Wed Feb 08 12:00:26 2017	1486555226	0	1065	1065	1065
Wed Feb 08 12:00:25 2017	1486555225	42	1024	1065	1024
Wed Feb 08 12:00:26 2017	1486555226	0	1065	1065	1065
Wed Feb 08 12:00:26 2017	1486555226	0	1065	1065	1065
Wed Feb 08 12:00:26 2017	1486555226	0	1065	1066	1065
Wed Feb 08 12:00:26 2017	1486555226	1	1065	1066	1065
Wed Feb 08 12:00:25 2017	1486555225	42	1024	1066	1024
Wed Feb 08 12:00:26 2017	1486555226	1	1065	1066	1065
Wed Feb 08 12:00:26 2017	1486555226	0	1065	1066	1065
Wed Feb 08 12:00:26 2017	1486555226	0	1066	1066	1065
Wed Feb 08 12:00:26 2017	1486555226	0	1065	1066	1065
Wed Feb 08 12:00:26 2017	1486555226	0	1065	1066	1065
Wed Feb 08 12:00:25 2017	1486555225	42	1024	1066	1024
Wed Feb 08 12:00:26 2017	1486555226	0	1065	1066	1065
Wed Feb 08 12:00:26 2017	1486555226	2	1064	1066	1064
Wed Feb 08 12:00:25 2017	1486555225	42	1024	1066	1024
Wed Feb 08 12:00:26 2017	1486555226	0	1065	1066	1065
Wed Feb 08 12:00:26 2017	1486555226	0	1066	1066	1066
Wed Feb 08 12:00:25 2017	1486555225	42	1024	1066	1024
Wed Feb 08 12:00:26 2017	1486555226	0	1066	1066	1066
Wed Feb 08 12:00:25 2017	1486555225	16	1050	1066	1048
Wed Feb 08 12:00:25 2017	1486555225	16	1050	1066	1049
Wed Feb 08 12:00:26 2017	1486555226	0	1066	1066	1066
Wed Feb 08 12:00:26 2017	1486555226	0	1066	1066	1066
Wed Feb 08 12:00:25 2017	1486555225	16	1050	1066	1049
Wed Feb 08 12:00:26 2017	1486555226	1	1065	1066	1065
Wed Feb 08 12:00:26 2017	1486555226	1	1065	1066	1065
Wed Feb 08 12:00:26 2017	1486555226	1	1065	1066	1065
Wed Feb 08 12:00:26 2017	1486555226	1	1065	1066	1065
Wed Feb 08 12:00:26 2017	1486555226	1	1065	1066	1065
Wed Feb 08 12:00:26 2017	1486555226	1	1065	1066	1065
Wed Feb 08 12:00:26 2017	1486555226	1	1065	1066	1065
Wed Feb 08 12:00:26 2017	1486555226	1	1065	1066	1065
Wed Feb 08 12:00:26 2017	1486555226	1	1065	1066	1065
Wed Feb 08 12:00:26 2017	1486555226	1	1065	1066	1065
Wed Feb 08 12:00:26 2017	1486555226	1	1065	1066	1065
Wed Feb 08 12:00:26 2017	1486555226	1	1065	1066	1065
Wed Feb 08 12:00:26 2017	1486555226	0	1066	1066	1066
Wed Feb 08 12:00:25 2017	1486555225	16	1050	1066	1049
Wed Feb 08 12:00:25 2017	1486555225	16	1050	1066	1049
Wed Feb 08 12:00:25 2017	1486555225	16	1050	1066	1049
Wed Feb 08 12:00:26 2017	1486555226	0	1066	1066	1066
Wed Feb 08 12:00:26 2017	1486555226	0	1066	1066	1066
Wed Feb 08 12:00:25 2017	1486555225	16	1050	1066	1049
Wed Feb 08 12:00:26 2017	1486555226	0	1066	1066	1066
Wed Feb 08 12:00:26 2017	1486555226	0	1066	1067	1066
Wed Feb 08 12:00:26 2017	1486555226	0	1066	1067	1066
Wed Feb 08 12:00:25 2017	1486555225	16	1050	1067	1049
Wed Feb 08 12:00:26 2017	1486555226	0	1066	1067	1066
Wed Feb 08 12:00:26 2017	1486555226	0	1066	1067	1066
Wed Feb 08 12:00:25 2017	1486555225	16	1050	1067	1049
Wed Feb 08 12:00:26 2017	1486555226	0	1067	1067	1066
Wed Feb 08 12:00:25 2017	1486555225	16	1051	1067	1049
Wed Feb 08 12:00:26 2017	1486555226	0	1067	1067	1067
Wed Feb 08 12:00:26 2017	1486555226	0	1066	1067	1066
Wed Feb 08 12:00:26 2017	1486555226	0	1067	1067	1067
Wed Feb 08 12:00:26 2017	1486555226	0	1067	1067	1067
Wed Feb 08 12:00:26 2017	1486555226	0	1067	1067	1067
Wed Feb 08 12:00:25 2017	1486555225	16	1051	1067	1049
Wed Feb 08 12:00:25 2017	1486555225	16	1051	1067	1049
Wed Feb 08 12:00:26 2017	1486555226	0	1067	1067	1067
Wed Feb 08 12:00:25 2017	1486555225	16	1051	1067	1049
Wed Feb 08 12:00:25 2017	1486555225	26	1041	1067	1040
Wed Feb 08 12:00:25 2017	1486555225	16	1051	1067	1049
Wed Feb 08 12:00:26 2017	1486555226	0	1067	1067	1067
Wed Feb 08 12:00:25 2017	1486555225	16	1051	1067	1049
Wed Feb 08 12:00:25 2017	1486555225	26	1041	1067	1040
Wed Feb 08 12:00:25 2017	1486555225	17	1051	1067	1049
Wed Feb 08 12:00:25 2017	1486555225	33	1034	1067	1034
Wed Feb 08 12:00:25 2017	1486555225	26	1041	1067	1040
Wed Feb 08 12:00:25 2017	1486555225	33	1034	1067	1034
Wed Feb 08 12:00:25 2017	1486555225	17	1051	1067	1049
Wed Feb 08 12:00:25 2017	1486555225	26	1041	1067	1040
Wed Feb 08 12:00:25 2017	1486555225	26	1041	1067	1040
Wed Feb 08 12:00:25 2017	1486555225	17	1051	1067	1049
Wed Feb 08 12:00:25 2017	1486555225	33	1035	1067	1034
Wed Feb 08 12:00:25 2017	1486555225	26	1041	1067	1040
Wed Feb 08 12:00:26 2017	1486555226	0	1067	1067	1067
Wed Feb 08 12:00:25 2017	1486555225	27	1041	1067	1040
Wed Feb 08 12:00:25 2017	1486555225	17	1051	1067	1049
Wed Feb 08 12:00:25 2017	1486555225	27	1041	1067	1040
Wed Feb 08 12:00:25 2017	1486555225	33	1035	1067	1035
Wed Feb 08 12:00:25 2017	1486555225	27	1041	1068	1040
Wed Feb 08 12:00:25 2017	1486555225	33	1035	1068	1035
Wed Feb 08 12:00:26 2017	1486555226	0	1067	1068	1067
Wed Feb 08 12:00:25 2017	1486555225	27	1041	1068	1040
Wed Feb 08 12:00:25 2017	1486555225	33	1035	1068	1035
Wed Feb 08 12:00:25 2017	1486555225	27	1041	1068	1040
Wed Feb 08 12:00:25 2017	1486555225	27	1041	1068	1041
Wed Feb 08 12:00:26 2017	1486555226	0	1067	1068	1067
Wed Feb 08 12:00:25 2017	1486555225	33	1035	1068	1035
Wed Feb 08 12:00:25 2017	1486555225	27	1041	1068	1041
Wed Feb 08 12:00:25 2017	1486555225	27	1041	1068	1041
Wed Feb 08 12:00:26 2017	1486555226	0	1068	1068	1068
Wed Feb 08 12:00:25 2017	1486555225	27	1041	1068	1041
Wed Feb 08 12:00:26 2017	1486555226	0	1068	1068	1068
Wed Feb 08 12:00:25 2017	1486555225	33	1035	1068	1035
Wed Feb 08 12:00:26 2017	1486555226	0	1068	1068	1068
Wed Feb 08 12:00:25 2017	1486555225	27	1041	1068	1041
Wed Feb 08 12:00:26 2017	1486555226	0	1068	1068	1068
Wed Feb 08 12:00:25 2017	1486555225	27	1041	1068	1041
Wed Feb 08 12:00:25 2017	1486555225	27	1041	1068	1041
Wed Feb 08 12:00:26 2017	1486555226	0	1068	1068	1068
Wed Feb 08 12:00:25 2017	1486555225	27	1041	1068	1041
Wed Feb 08 12:00:26 2017	1486555226	0	1068	1068	1068
Wed Feb 08 12:00:25 2017	1486555225	17	1051	1068	1049
Wed Feb 08 12:00:25 2017	1486555225	17	1051	1068	1049
Wed Feb 08 12:00:25 2017	1486555225	17	1051	1068	1049
Wed Feb 08 12:00:25 2017	1486555225	17	1051	1068	1049
Wed Feb 08 12:00:25 2017	1486555225	32	1036	1068	1036
Wed Feb 08 12:00:25 2017	1486555225	18	1051	1068	1049
Wed Feb 08 12:00:25 2017	1486555225	18	1051	1068	1049
Wed Feb 08 12:00:25 2017	1486555225	32	1036	1069	1036
Wed Feb 08 12:00:25 2017	1486555225	18	1051	1069	1049
Wed Feb 08 12:00:25 2017	1486555225	32	1036	1069	1036
Wed Feb 08 12:00:25 2017	1486555225	18	1051	1069	1049
Wed Feb 08 12:00:25 2017	1486555225	32	1036	1069	1036
Wed Feb 08 12:00:25 2017	1486555225	32	1037	1069	1036
Wed Feb 08 12:00:25 2017	1486555225	32	1037	1069	1037
Wed Feb 08 12:00:25 2017	1486555225	32	1037	1069	1037
Wed Feb 08 12:00:25 2017	1486555225	32	1037	1069	1037
Wed Feb 08 12:00:25 2017	1486555225	32	1037	1069	1037
Wed Feb 08 12:00:25 2017	1486555225	32	1037	1069	1037
Wed Feb 08 12:00:25 2017	1486555225	32	1037	1069	1037
Wed Feb 08 12:00:25 2017	1486555225	32	1037	1069	1037
Wed Feb 08 12:00:25 2017	1486555225	32	1037	1069	1037
Wed Feb 08 12:00:25 2017	1486555225	47	1022	1070	1022
Wed Feb 08 12:00:25 2017	1486555225	21	1049	1070	1049
Wed Feb 08 12:00:26 2017	1486555226	0	1070	1070	1070
Wed Feb 08 12:00:26 2017	1486555226	0	1070	1070	1070
Wed Feb 08 12:00:26 2017	1486555226	0	1070	1070	1070
Wed Feb 08 12:00:26 2017	1486555226	0	1070	1070	1070
Wed Feb 08 12:00:25 2017	1486555225	21	1049	1070	1049
Wed Feb 08 12:00:25 2017	1486555225	21	1049	1070	1049
Wed Feb 08 12:00:25 2017	1486555225	21	1049	1070	1049
Wed Feb 08 12:00:25 2017	1486555225	21	1049	1070	1049
Wed Feb 08 12:00:25 2017	1486555225	21	1049	1070	1049
Wed Feb 08 12:00:25 2017	1486555225	21	1050	1070	1049
Wed Feb 08 12:00:25 2017	1486555225	21	1050	1070	1049
Wed Feb 08 12:00:25 2017	1486555225	21	1050	1070	1049
Wed Feb 08 12:00:25 2017	1486555225	21	1050	1070	1049
Wed Feb 08 12:00:25 2017	1486555225	27	1044	1070	1041
Wed Feb 08 12:00:25 2017	1486555225	21	1050	1070	1049
Wed Feb 08 12:00:26 2017	1486555226	0	1070	1070	1070
Wed Feb 08 12:00:25 2017	1486555225	21	1050	1070	1049
Wed Feb 08 12:00:26 2017	1486555226	0	1070	1070	1070
Wed Feb 08 12:00:26 2017	1486555226	0	1070	1070	1070
Wed Feb 08 12:00:25 2017	1486555225	21	1050	1070	1049
Wed Feb 08 12:00:26 2017	1486555226	0	1070	1070	1070
Wed Feb 08 12:00:26 2017	1486555226	0	1070	1070	1070
Wed Feb 08 12:00:25 2017	1486555225	21	1050	1070	1049
Wed Feb 08 12:00:26 2017	1486555226	0	1070	1070	1070
Wed Feb 08 12:00:25 2017	1486555225	21	1050	1070	1049
Wed Feb 08 12:00:25 2017	1486555225	21	1050	1071	1049
Wed Feb 08 12:00:25 2017	1486555225	21	1050	1071	1049
Wed Feb 08 12:00:25 2017	1486555225	21	1050	1071	1049
Wed Feb 08 12:00:25 2017	1486555225	21	1050	1071	1049
Wed Feb 08 12:00:25 2017	1486555225	32	1038	1071	1038
Wed Feb 08 12:00:25 2017	1486555225	21	1050	1071	1049
Wed Feb 08 12:00:25 2017	1486555225	32	1038	1071	1038
Wed Feb 08 12:00:25 2017	1486555225	21	1050	1071	1049
Wed Feb 08 12:00:25 2017	1486555225	21	1050	1071	1049
Wed Feb 08 12:00:25 2017	1486555225	21	1050	1071	1049
Wed Feb 08 12:00:25 2017	1486555225	21	1050	1071	1049
Wed Feb 08 12:00:25 2017	1486555225	21	1050	1071	1049
Wed Feb 08 12:00:25 2017	1486555225	27	1044	1071	1044
Wed Feb 08 12:00:25 2017	1486555225	21	1050	1071	1049
Wed Feb 08 12:00:25 2017	1486555225	27	1044	1071	1044
Wed Feb 08 12:00:25 2017	1486555225	21	1050	1071	1049
Wed Feb 08 12:00:25 2017	1486555225	27	1044	1071	1044
Wed Feb 08 12:00:25 2017	1486555225	21	1050	1071	1049
